_id,name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
659f34b2c72de7d60a629f36,Miller Range 07397,51354,Valid,L5,2.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f3a,Miller Range 07401,53207,Valid,CO3,1.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f38,Miller Range 07399,51356,Valid,L5,0.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f39,Miller Range 07400,53206,Valid,CO3,2.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f3b,Miller Range 07403,52259,Valid,CV3,0.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f3e,Miller Range 07405,51358,Valid,H5,1.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f3f,Miller Range 07406,51359,Valid,H6,6.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f40,Miller Range 07407,52260,Valid,CO3,1.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f3c,Miller Range 07402,51357,Valid,L5,1.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f3d,Miller Range 07404,53208,Valid,CB,0.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f41,Miller Range 07408,53209,Valid,CO3,0.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f42,Miller Range 07409,52373,Valid,Acapulcoite/Lodranite,2.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f43,Miller Range 07410,51360,Valid,L5,11.9,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f44,Miller Range 07411,52261,Valid,CB,14.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f46,Miller Range 07413,51362,Valid,L5,2.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f45,Miller Range 07412,51361,Valid,H5,22.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f47,Miller Range 07414,51363,Valid,L5,1.9,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f48,Miller Range 07415,51364,Valid,H6,21.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f49,Miller Range 07416,51365,Valid,H6,0.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f4a,Miller Range 07417,53210,Valid,CO3,2.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f4b,Miller Range 07418,53211,Valid,CO3,0.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f4c,Miller Range 07419,51366,Valid,L5,2.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f4d,Miller Range 07420,53212,Valid,H5,4.9,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f4e,Miller Range 07421,52262,Valid,CO3,1.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f4f,Miller Range 07422,52263,Valid,LL6,1.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f50,Miller Range 07423,52264,Valid,H6,1.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f51,Miller Range 07424,53213,Valid,Mesosiderite,0.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f52,Miller Range 07425,53214,Valid,CO3,0.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f53,Miller Range 07426,52265,Valid,H6,7.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f54,Miller Range 07427,52266,Valid,LL6,6.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f55,Miller Range 07428,52267,Valid,H6,0.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f56,Miller Range 07429,52268,Valid,LL6,1.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f57,Miller Range 07430,52269,Valid,LL5,0.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f58,Miller Range 07431,52270,Valid,L6,9.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f5a,Miller Range 07433,51367,Valid,L5,1.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f59,Miller Range 07432,52271,Valid,L6,0.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f5d,Miller Range 07436,52274,Valid,LL5,9.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f5b,Miller Range 07434,52272,Valid,L6,1.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f5c,Miller Range 07435,52273,Valid,LL5,9,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f5f,Miller Range 07438,52276,Valid,L5,2.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f5e,Miller Range 07437,52275,Valid,LL5,9.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f62,Miller Range 07441,52277,Valid,L6,36.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f60,Miller Range 07440,53216,Valid,R4,118.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f61,Miller Range 07439,53215,Valid,CO3,4.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f63,Miller Range 07443,52279,Valid,LL5,27.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f64,Miller Range 07442,52278,Valid,L5,31.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f65,Miller Range 07444,53217,Valid,CO3,15.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f66,Miller Range 07445,53218,Valid,CO3,16.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f67,Miller Range 07446,52280,Valid,L5,17.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f6a,Miller Range 07448,47678,Valid,"Iron, IAB complex",42.4,Found,2007,,,
659f34b2c72de7d60a629f68,Miller Range 07447,51368,Valid,Ureilite,32,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f69,Miller Range 07449,52281,Valid,LL6,32,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f6b,Miller Range 07451,53219,Valid,R3,6.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f6c,Miller Range 07450,52282,Valid,L5,16.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f6f,Miller Range 07454,52285,Valid,LL6,16,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f70,Miller Range 07455,52286,Valid,LL6,16.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f6d,Miller Range 07452,52283,Valid,L6,21.9,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f6e,Miller Range 07453,52284,Valid,H6,11.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f74,Miller Range 07460,53221,Valid,CM1,2.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f75,Miller Range 07461,52289,Valid,L6,12.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f76,Miller Range 07462,52290,Valid,L5,36.9,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f77,Miller Range 07463,52291,Valid,L6,54.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f78,Miller Range 07464,52292,Valid,H5,9.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f79,Miller Range 07465,52293,Valid,H5,17.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f7a,Miller Range 07466,52294,Valid,H6,11.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f73,Miller Range 07459,53220,Valid,CO3,18.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f7c,Miller Range 07468,52296,Valid,H5,14.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f7d,Miller Range 07469,52297,Valid,H6,11.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f7b,Miller Range 07467,52295,Valid,LL6,10.9,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f7f,Miller Range 07471,52299,Valid,L5,28.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f7e,Miller Range 07470,52298,Valid,LL5,12.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f80,Miller Range 07472,52300,Valid,L6,16.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f71,Miller Range 07457,52287,Valid,LL6,28.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f82,Miller Range 07474,52301,Valid,H5,23,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f83,Miller Range 07475,52302,Valid,LL5,14.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f84,Miller Range 07476,52303,Valid,H5,7.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f85,Miller Range 07477,52304,Valid,LL6,2.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f86,Miller Range 07478,52305,Valid,L5,21.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f88,Miller Range 07480,52307,Valid,H6,1.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f87,Miller Range 07479,52306,Valid,LL6,23,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f72,Miller Range 07458,52288,Valid,H6,12.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f81,Miller Range 07473,53222,Valid,CO3,0.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f89,Miller Range 07481,52308,Valid,H5,17.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f8a,Miller Range 07482,52309,Valid,L5,9.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f8e,Miller Range 07486,51369,Valid,L5,5.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f8b,Miller Range 07483,52310,Valid,L6,2.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f8c,Miller Range 07484,52311,Valid,L6,1.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f8d,Miller Range 07485,53223,Valid,CO3,0.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f8f,Miller Range 07487,53224,Valid,H6,0.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f90,Miller Range 07488,51370,Valid,H4,0.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f91,Miller Range 07490,53225,Valid,H5,0.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f93,Miller Range 07492,53226,Valid,H6,1.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f95,Miller Range 07494,52314,Valid,L5,8.9,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f96,Miller Range 07497,51371,Valid,CM2,4.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f97,Miller Range 07495,52315,Valid,H5,2.9,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f98,Miller Range 07498,52317,Valid,L5,18.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f99,Miller Range 07496,52316,Valid,H6,8.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f92,Miller Range 07491,52312,Valid,L6,0.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f94,Miller Range 07493,52313,Valid,LL5,1.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f9b,Miller Range 07500,53227,Valid,H6,3.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f9e,Miller Range 07503,53230,Valid,LL6,2.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f9f,Miller Range 07504,53231,Valid,H6,25.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fa0,Miller Range 07505,52319,Valid,CO3,1.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fa1,Miller Range 07506,52320,Valid,CO3,5.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fa2,Miller Range 07507,53232,Valid,L6,7.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f9c,Miller Range 07501,53228,Valid,L6,7.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fa3,Miller Range 07508,53233,Valid,LL6,2.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fa4,Miller Range 07509,53234,Valid,LL6,2.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f9d,Miller Range 07502,53229,Valid,H6,6.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fa5,Miller Range 07510,53235,Valid,LL6,1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fa6,Miller Range 07511,53236,Valid,LL6,7.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fa7,Miller Range 07512,53237,Valid,H5,1.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629f9a,Miller Range 07499,52318,Valid,H6,6.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fa8,Miller Range 07513,52321,Valid,CR2,10.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fa9,Miller Range 07515,53238,Valid,L6,5.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fac,Miller Range 07519,53242,Valid,H6,9.9,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fad,Miller Range 07518,53241,Valid,H6,4.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fae,Miller Range 07520,53243,Valid,L6,22.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629faf,Miller Range 07521,53244,Valid,L5,6.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fb0,Miller Range 07522,53245,Valid,L5,3.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fb1,Miller Range 07524,53247,Valid,H5,15.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fb2,Miller Range 07523,53246,Valid,H6,3.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fb3,Miller Range 07525,53248,Valid,CR2,12.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fb4,Miller Range 07526,53249,Valid,L6,23.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629faa,Miller Range 07516,53239,Valid,L6,2.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fab,Miller Range 07517,53240,Valid,H6,9.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fb8,Miller Range 07530,52322,Valid,H5,2.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fb9,Miller Range 07531,49705,Valid,CO3,2.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fba,Miller Range 07533,52323,Valid,L6,2.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fbb,Miller Range 07534,52324,Valid,L5,2.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fbc,Miller Range 07535,52325,Valid,H6,4.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fbd,Miller Range 07536,52326,Valid,H6,16.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fbe,Miller Range 07537,52327,Valid,H6,20.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fbf,Miller Range 07538,52328,Valid,LL5,6.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fc0,Miller Range 07539,52329,Valid,H6,8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fb5,Miller Range 07527,53250,Valid,H6,2.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fb6,Miller Range 07528,53251,Valid,H5,2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fb7,Miller Range 07529,53252,Valid,LL6,26.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fc1,Miller Range 07540,52330,Valid,L6,5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fc2,Miller Range 07541,52331,Valid,L5,17,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fc3,Miller Range 07542,52332,Valid,H6,3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fc4,Miller Range 07543,52333,Valid,LL6,8.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fc5,Miller Range 07544,53253,Valid,H5,3.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fc6,Miller Range 07545,52334,Valid,L6,7.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fc7,Miller Range 07547,52335,Valid,L6,18.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fc8,Miller Range 07546,51372,Valid,CO3,0.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fc9,Miller Range 07550,52338,Valid,L5,0.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fca,Miller Range 07551,52339,Valid,L6,1.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fcb,Miller Range 07548,52336,Valid,LL6,4.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fcc,Miller Range 07549,52337,Valid,L6,5.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fcd,Miller Range 07552,49706,Valid,CO3,0.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fce,Miller Range 07553,52340,Valid,L5,0.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fcf,Miller Range 07554,52341,Valid,H5,0.9,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fd0,Miller Range 07555,49707,Valid,CO3,2.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fd1,Miller Range 07556,52342,Valid,L6,5.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fd2,Miller Range 07557,52343,Valid,H6,0.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fd3,Miller Range 07558,53254,Valid,CB,0.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fd4,Miller Range 07559,52344,Valid,H5,3.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fd5,Miller Range 07560,49708,Valid,CO3,16.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fd6,Miller Range 07561,53255,Valid,LL5,13.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fd7,Miller Range 07562,53256,Valid,L5,5.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fd8,Miller Range 07565,53259,Valid,H5,6.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fd9,Miller Range 07567,53261,Valid,LL6,2.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fda,Miller Range 07568,53262,Valid,L6,2.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fdb,Miller Range 07569,53263,Valid,H6,4.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fdc,Miller Range 07570,51373,Valid,LL6,3.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fdd,Miller Range 07571,53264,Valid,H6,2.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fe0,Miller Range 07573,53266,Valid,L6,6.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fde,Miller Range 07566,53260,Valid,LL6,2.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fdf,Miller Range 07572,53265,Valid,L5,2.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fe1,Miller Range 07575,53267,Valid,L6,12.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fe2,Miller Range 07576,53268,Valid,H6,1.9,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fe3,Miller Range 07577,53269,Valid,H6,1.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fe4,Miller Range 07564,53258,Valid,L6,5.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fe5,Miller Range 07580,53272,Valid,L6,14.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fe6,Miller Range 07581,53273,Valid,L6,16.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fe7,Miller Range 07578,53270,Valid,L6,1.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fe8,Miller Range 07563,53257,Valid,H5,8.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fea,Miller Range 07583,53274,Valid,LL6,4.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fe9,Miller Range 07582,49709,Valid,Acapulcoite,12.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fec,Miller Range 07585,53276,Valid,L6,6.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fed,Miller Range 07587,53278,Valid,L5,2.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629feb,Miller Range 07584,53275,Valid,H5,6.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fee,Miller Range 07588,51374,Valid,CB,1.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fef,Miller Range 07589,53279,Valid,L6,1.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ff0,Miller Range 07591,51376,Valid,H5,1.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ff1,Miller Range 07590,51375,Valid,CV3,1.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ff4,Miller Range 07579,53271,Valid,L5,9.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ff2,Miller Range 07592,53280,Valid,L5,1.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ff3,Miller Range 07593,53281,Valid,L6,1.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ff5,Miller Range 07594,53282,Valid,H6,1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ff6,Miller Range 07595,53283,Valid,LL5,1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ff7,Miller Range 07586,53277,Valid,LL5,1.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ff8,Miller Range 07596,53284,Valid,H6,0.7,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ff9,Miller Range 07597,51377,Valid,CV3,1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ffc,Miller Range 07602,53289,Valid,LL6,1.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ffa,Miller Range 07598,53285,Valid,CB,1.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ffb,Miller Range 07599,53286,Valid,LL6,1.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ffd,Miller Range 07603,53290,Valid,LL6,1.5,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629ffe,Miller Range 07604,53291,Valid,L6,1.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a629fff,Miller Range 07600,53287,Valid,H5,0.6,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62a000,Miller Range 07607,53294,Valid,L6,0.2,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62a001,Miller Range 07608,53295,Valid,H6,0.4,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62a004,Miller Range 07611,52346,Valid,L6,9.8,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62a002,Miller Range 07609,53296,Valid,L6,0.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62a003,Miller Range 07610,52345,Valid,LL6,7.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62a005,Miller Range 07606,53293,Valid,H6,0.3,Found,2007,0.0,0.0,"(0.0, 0.0)"
659f34b2c72de7d60a62a006,Miller Range 07612,52347,Valid,H6,6.1,Found,2007,0.0,0.0,"(0.0, 0.0)"
